session,combo,n_ind,stop,trades,win_rate,pnl,avg_win,avg_loss,max_dd,consec_L,sharpe,exp,score
14:00-18:00,BB+MACD+VWAP+VOL,4,20,217,8.8,-16868.0,196.0,-104.0,-16868.0,58,-1.69,-77.7,-9999.0
14:00-18:00,BB+MACD+VWAP+RSI,4,40,224,15.2,-25296.0,396.0,-204.0,-25692.0,19,-1.03,-112.9,-9999.0
14:00-18:00,BB+MACD+VWAP+RSI,4,30,227,12.3,-22358.0,296.0,-154.0,-22358.0,36,-1.33,-98.5,-9999.0
14:00-18:00,BB+MACD+VWAP+RSI,4,20,227,6.6,-19108.0,196.0,-104.0,-19108.0,27,-1.94,-84.2,-9999.0
14:00-18:00,STOCH+VWAP+RSI+VOL,4,40,248,16.5,-25992.0,396.0,-204.0,-26388.0,23,-0.94,-104.8,-9999.0
14:00-18:00,STOCH+VWAP+RSI+VOL,4,30,250,14.4,-22300.0,296.0,-154.0,-22300.0,23,-1.23,-89.2,-9999.0
14:00-18:00,BB+VWAP+VOL,3,20,201,8.5,-15804.0,196.0,-104.0,-15804.0,54,-1.68,-78.6,-9999.0
14:00-18:00,STOCH+MACD+RSI+VOL,4,40,244,15.6,-26976.0,396.0,-204.0,-27372.0,26,-0.96,-110.6,-9999.0
14:00-18:00,STOCH+MACD+RSI+VOL,4,30,247,14.6,-21838.0,296.0,-154.0,-21838.0,24,-1.17,-88.4,-9999.0
14:00-18:00,STOCH+MACD+RSI+VOL,4,20,247,7.7,-19988.0,196.0,-104.0,-19988.0,30,-2.05,-80.9,-9999.0
14:00-18:00,STOCH+MACD+VWAP+VOL,4,40,226,16.8,-23304.0,396.0,-204.0,-23496.0,19,-0.84,-103.1,-9999.0
14:00-18:00,STOCH+MACD+VWAP+VOL,4,30,227,15.0,-19658.0,296.0,-154.0,-19800.0,22,-1.03,-86.6,-9999.0
14:00-18:00,STOCH+MACD+VWAP+VOL,4,20,229,9.2,-17516.0,196.0,-104.0,-17516.0,35,-1.68,-76.5,-9999.0
14:00-18:00,STOCH+MACD+VWAP+RSI,4,40,241,15.4,-26964.0,396.0,-204.0,-27360.0,22,-0.96,-111.9,-9999.0
14:00-18:00,STOCH+MACD+VWAP+RSI,4,30,243,14.0,-22122.0,296.0,-154.0,-22122.0,19,-1.23,-91.0,-9999.0
14:00-18:00,STOCH+VWAP+RSI+VOL,4,20,250,8.0,-20000.0,196.0,-104.0,-20000.0,33,-2.06,-80.0,-9999.0
16:00-20:00,STOCH+VWAP,2,40,123,20.3,-11590.0,336.0,-204.0,-12370.0,20,-0.6,-94.2,-9999.0
16:00-20:00,STOCH+VWAP,2,30,123,14.6,-11458.0,262.0,-154.0,-11754.0,20,-0.97,-93.2,-9999.0
16:00-20:00,STOCH+VWAP,2,20,123,8.1,-9792.0,196.0,-104.0,-9792.0,45,-1.45,-79.6,-9999.0
16:00-20:00,STOCH+MACD,2,40,134,23.9,-9902.0,341.0,-204.0,-10874.0,13,-0.43,-73.9,-9999.0
16:00-20:00,STOCH+MACD,2,30,138,15.9,-11678.0,281.0,-154.0,-11974.0,26,-0.83,-84.6,-9999.0
16:00-20:00,STOCH+MACD,2,20,139,8.6,-10856.0,196.0,-104.0,-10856.0,47,-1.46,-78.1,-9999.0
16:00-20:00,BB+VWAP+RSI+VOL,4,40,213,16.9,-23011.0,356.0,-202.0,-23407.0,21,-0.83,-108.0,-9999.0
16:00-20:00,STOCH+BB,2,30,134,14.9,-12362.0,260.0,-154.0,-12658.0,24,-0.9,-92.3,-9999.0
14:00-18:00,BB+MACD+RSI+VOL,4,20,244,8.6,-19076.0,196.0,-104.0,-19076.0,45,-1.85,-78.2,-9999.0
14:00-18:00,MACD+VWAP+RSI+VOL,4,40,239,15.9,-25956.0,396.0,-204.0,-26352.0,17,-0.97,-108.6,-9999.0
14:00-18:00,MACD+VWAP+RSI+VOL,4,30,240,15.8,-19860.0,296.0,-154.0,-19860.0,25,-1.03,-82.8,-9999.0
14:00-18:00,MACD+VWAP+RSI+VOL,4,20,241,8.3,-19064.0,196.0,-104.0,-19064.0,45,-1.72,-79.1,-9999.0
14:00-18:00,BB+VWAP+RSI+VOL,4,40,240,17.1,-24360.0,396.0,-204.0,-25332.0,17,-0.91,-101.5,-9999.0
14:00-18:00,BB+VWAP+RSI+VOL,4,30,243,14.4,-21672.0,296.0,-154.0,-21672.0,25,-1.18,-89.2,-9999.0
14:00-18:00,BB+VWAP+RSI+VOL,4,20,243,8.6,-18972.0,196.0,-104.0,-18972.0,45,-1.83,-78.1,-9999.0
14:00-18:00,BB+MACD+RSI+VOL,4,40,243,15.2,-27372.0,396.0,-204.0,-27768.0,18,-1.07,-112.6,-9999.0
14:00-18:00,BB+MACD+RSI+VOL,4,30,244,14.8,-21376.0,296.0,-154.0,-21376.0,25,-1.2,-87.6,-9999.0
16:00-20:00,STOCH+BB,2,20,134,9.7,-10036.0,196.0,-104.0,-10036.0,38,-1.43,-74.9,-9999.0
14:00-18:00,VWAP+RSI+VOL,3,40,226,17.3,-22704.0,396.0,-204.0,-23676.0,17,-0.81,-100.5,-9999.0
14:00-18:00,VWAP+RSI+VOL,3,30,230,14.8,-20120.0,296.0,-154.0,-20120.0,25,-1.05,-87.5,-9999.0
14:00-18:00,VWAP+RSI+VOL,3,20,231,8.2,-18324.0,196.0,-104.0,-18324.0,43,-1.75,-79.3,-9999.0
14:00-18:00,MACD+RSI+VOL,3,40,228,14.9,-26112.0,396.0,-204.0,-26508.0,17,-1.01,-114.5,-9999.0
14:00-18:00,MACD+RSI+VOL,3,30,229,15.3,-19516.0,296.0,-154.0,-19516.0,23,-1.04,-85.2,-9999.0
14:00-18:00,MACD+RSI+VOL,3,20,231,8.2,-18324.0,196.0,-104.0,-18324.0,42,-1.71,-79.3,-9999.0
14:00-18:00,MACD+VWAP+VOL,3,40,201,15.4,-22404.0,396.0,-204.0,-22596.0,30,-0.86,-111.5,-9999.0
14:00-18:00,MACD+VWAP+VOL,3,30,203,14.8,-17762.0,296.0,-154.0,-17904.0,23,-0.93,-87.5,-9999.0
14:00-18:00,STOCH+MACD+VWAP+RSI,4,20,244,8.2,-19376.0,196.0,-104.0,-19376.0,24,-1.92,-79.4,-9999.0
14:00-18:00,MACD+VWAP+RSI,3,40,204,15.2,-23016.0,396.0,-204.0,-23412.0,20,-0.88,-112.8,-9999.0
14:00-18:00,MACD+VWAP+RSI,3,30,207,14.0,-18828.0,296.0,-154.0,-18828.0,23,-1.03,-91.0,-9999.0
14:00-18:00,MACD+VWAP+RSI,3,20,212,8.0,-16948.0,196.0,-104.0,-16948.0,23,-1.5,-79.9,-9999.0
14:00-18:00,BB+RSI+VOL,3,40,235,16.6,-24540.0,396.0,-204.0,-25512.0,18,-0.93,-104.4,-9999.0
14:00-18:00,BB+RSI+VOL,3,30,238,14.3,-21352.0,296.0,-154.0,-21352.0,25,-1.19,-89.7,-9999.0
14:00-18:00,BB+RSI+VOL,3,20,238,8.4,-18752.0,196.0,-104.0,-18752.0,44,-1.85,-78.8,-9999.0
14:00-18:00,BB+VWAP+VOL,3,40,198,15.7,-21792.0,396.0,-204.0,-21972.0,32,-0.92,-110.1,-9999.0
14:00-18:00,BB+VWAP+VOL,3,30,201,12.4,-19704.0,296.0,-154.0,-19704.0,36,-1.15,-98.0,-9999.0
14:00-18:00,MACD+VWAP+VOL,3,20,204,8.3,-16116.0,196.0,-104.0,-16116.0,54,-1.51,-79.0,-9999.0
14:00-18:00,STOCH+BB+RSI+VOL,4,40,249,16.1,-26796.0,396.0,-204.0,-27192.0,23,-0.98,-107.6,-9999.0
14:00-18:00,STOCH+BB+RSI+VOL,4,30,251,13.5,-23354.0,296.0,-154.0,-23354.0,23,-1.31,-93.0,-9999.0
14:00-18:00,STOCH+BB+RSI+VOL,4,20,251,8.8,-19504.0,196.0,-104.0,-19504.0,34,-1.97,-77.7,-9999.0
14:00-18:00,STOCH+BB+VWAP+VOL,4,40,223,17.0,-22692.0,396.0,-204.0,-22692.0,20,-0.87,-101.8,-9999.0
14:00-18:00,STOCH+BB+VWAP+VOL,4,30,225,14.7,-19800.0,296.0,-154.0,-19800.0,22,-1.08,-88.0,-9999.0
14:00-18:00,STOCH+BB+VWAP+VOL,4,20,227,10.1,-16708.0,196.0,-104.0,-16708.0,34,-1.6,-73.6,-9999.0
14:00-18:00,STOCH+BB+VWAP+RSI,4,40,246,15.9,-26784.0,396.0,-204.0,-27180.0,25,-0.94,-108.9,-9999.0
14:00-18:00,STOCH+BB+VWAP+RSI,4,30,249,12.4,-24396.0,296.0,-154.0,-24538.0,17,-1.53,-98.0,-9999.0
14:00-18:00,STOCH+BB+MACD+VWAP,4,20,191,8.9,-14764.0,196.0,-104.0,-14764.0,27,-1.53,-77.3,-9999.0
14:00-18:00,STOCH+BB+MACD+VOL,4,40,229,16.2,-24516.0,396.0,-204.0,-24708.0,19,-0.89,-107.1,-9999.0
14:00-18:00,STOCH+BB+MACD+VOL,4,30,230,14.8,-20120.0,296.0,-154.0,-20262.0,23,-1.07,-87.5,-9999.0
14:00-18:00,STOCH+BB+MACD+VOL,4,20,232,9.9,-17228.0,196.0,-104.0,-17228.0,35,-1.64,-74.3,-9999.0
14:00-18:00,STOCH+BB+MACD+RSI,4,40,245,15.9,-26580.0,396.0,-204.0,-26976.0,21,-0.94,-108.5,-9999.0
14:00-18:00,STOCH+BB+MACD+RSI,4,30,248,12.5,-24242.0,296.0,-154.0,-24242.0,21,-1.37,-97.8,-9999.0
14:00-18:00,STOCH+BB+MACD+RSI,4,20,248,8.1,-19792.0,196.0,-104.0,-19792.0,28,-1.94,-79.8,-9999.0
14:00-18:00,STOCH+BB+MACD+VWAP,4,40,189,15.9,-20556.0,396.0,-204.0,-20952.0,24,-0.77,-108.8,-9999.0
14:00-18:00,STOCH+BB+MACD+VWAP,4,30,190,13.7,-17560.0,296.0,-154.0,-18152.0,20,-0.99,-92.4,-9999.0
14:00-18:00,STOCH+BB+VWAP+RSI,4,20,249,8.0,-19896.0,196.0,-104.0,-19988.0,31,-2.15,-79.9,-9999.0
16:30-20:30,STOCH+VWAP+RSI+VOL,4,40,209,20.6,-17859.0,372.0,-204.0,-18786.0,18,-0.62,-85.4,-9999.0
16:30-20:30,STOCH+VWAP+RSI+VOL,4,30,218,12.4,-21422.0,296.0,-154.0,-21564.0,24,-1.21,-98.3,-9999.0
16:30-20:30,STOCH+VWAP+RSI+VOL,4,20,219,7.3,-17976.0,196.0,-104.0,-17976.0,37,-1.78,-82.1,-9999.0
16:30-20:30,STOCH+MACD+RSI+VOL,4,40,216,23.1,-15087.0,376.0,-204.0,-15822.0,18,-0.48,-69.8,-9999.0
16:30-20:30,STOCH+MACD+RSI+VOL,4,30,225,14.2,-20250.0,296.0,-154.0,-20392.0,26,-1.06,-90.0,-9999.0
16:30-20:30,STOCH+MACD+RSI+VOL,4,20,228,8.3,-18012.0,196.0,-104.0,-18012.0,34,-1.71,-79.0,-9999.0
18:00-22:00,STOCH+RSI+VOL,3,30,195,20.0,-12480.0,296.0,-154.0,-13060.0,23,-0.59,-64.0,-9999.0
16:30-20:30,STOCH+RSI,2,20,189,6.9,-15756.0,196.0,-104.0,-15940.0,34,-1.58,-83.4,-9999.0
18:00-22:00,BB+MACD+VWAP,3,20,94,11.7,-6476.0,196.0,-104.0,-6672.0,21,-0.94,-68.9,-9999.0
16:30-20:30,STOCH+MACD+VWAP+VOL,4,40,176,23.9,-10480.0,385.0,-199.0,-10840.0,12,-0.43,-59.5,-9999.0
16:30-20:30,STOCH+MACD+VWAP+VOL,4,30,181,16.6,-14264.0,296.0,-153.0,-14406.0,24,-0.79,-78.8,-9999.0
16:30-20:30,STOCH+MACD+VWAP+VOL,4,20,183,8.2,-14532.0,196.0,-104.0,-14532.0,28,-1.57,-79.4,-9999.0
16:30-20:30,STOCH+MACD+VWAP+RSI,4,40,200,20.5,-17024.0,371.0,-203.0,-18167.0,23,-0.59,-85.1,-9999.0
16:30-20:30,STOCH+MACD+VWAP+RSI,4,30,211,14.2,-18994.0,296.0,-154.0,-19278.0,23,-1.05,-90.0,-9999.0
16:30-20:30,STOCH+MACD+VWAP+RSI,4,20,212,9.0,-16348.0,196.0,-104.0,-16532.0,32,-1.54,-77.1,-9999.0
16:30-20:30,STOCH+BB+RSI+VOL,4,40,214,19.6,-19156.0,375.0,-203.0,-19495.0,25,-0.64,-89.5,-9999.0
18:00-22:00,STOCH+RSI+VOL,3,40,187,24.6,-10729.0,392.0,-204.0,-11881.0,21,-0.34,-57.4,-9999.0
16:30-20:30,BB+VWAP+RSI+VOL,4,20,199,10.6,-14396.0,196.0,-104.0,-14396.0,29,-1.19,-72.3,-9999.0
16:30-20:30,BB+MACD+RSI+VOL,4,40,193,22.3,-13939.0,379.0,-202.0,-14311.0,13,-0.43,-72.2,-9999.0
16:30-20:30,BB+MACD+RSI+VOL,4,30,201,16.4,-15980.0,296.0,-153.0,-16252.0,19,-0.77,-79.5,-9999.0
18:00-22:00,STOCH+MACD+VOL,3,40,169,30.2,-4057.0,392.0,-204.0,-6504.0,15,-0.15,-24.0,-9999.0
18:00-22:00,STOCH+VWAP+RSI,3,20,179,11.7,-12316.0,196.0,-104.0,-12512.0,44,-1.04,-68.8,-9999.0
16:30-20:30,BB+MACD+RSI+VOL,4,20,204,10.8,-14616.0,196.0,-104.0,-14616.0,31,-1.17,-71.6,-9999.0
16:30-20:30,BB+MACD+VWAP+VOL,4,40,149,26.2,-6970.0,383.0,-199.0,-7738.0,18,-0.25,-46.8,-9999.0
16:30-20:30,BB+MACD+VWAP+VOL,4,30,152,19.7,-9784.0,296.0,-153.0,-9926.0,12,-0.51,-64.4,-9999.0
18:00-22:00,STOCH+RSI+VOL,3,20,201,12.9,-13104.0,196.0,-104.0,-13380.0,58,-0.98,-65.2,-9999.0
18:00-22:00,STOCH+VWAP+RSI,3,30,171,18.7,-11934.0,296.0,-154.0,-12656.0,16,-0.62,-69.8,-9999.0
18:00-22:00,STOCH+VWAP+RSI,3,40,163,22.1,-11808.0,392.0,-204.0,-13200.0,22,-0.43,-72.4,-9999.0
18:00-22:00,STOCH+VWAP+VOL,3,20,162,13.0,-10548.0,196.0,-104.0,-10628.0,31,-0.89,-65.1,-9999.0
16:30-20:30,BB+MACD+VWAP+RSI,4,40,177,20.3,-15373.0,366.0,-203.0,-16924.0,22,-0.51,-86.9,-9999.0
16:30-20:30,BB+MACD+VWAP+RSI,4,30,183,14.8,-16032.0,296.0,-154.0,-16458.0,20,-0.86,-87.6,-9999.0
16:30-20:30,BB+MACD+VWAP+RSI,4,20,186,9.1,-14244.0,196.0,-104.0,-14440.0,29,-1.25,-76.6,-9999.0
18:00-22:00,STOCH+VWAP+VOL,3,30,159,19.5,-10536.0,296.0,-154.0,-10666.0,16,-0.57,-66.3,-9999.0
18:00-22:00,STOCH+VWAP+VOL,3,40,157,26.1,-7609.0,392.0,-204.0,-7969.0,13,-0.28,-48.5,-9999.0
16:30-20:30,BB+MACD+VWAP+VOL,4,20,154,12.3,-10316.0,196.0,-104.0,-10316.0,26,-0.91,-67.0,-9999.0
16:30-20:30,STOCH+BB+MACD+VWAP,4,40,143,23.8,-8854.0,368.0,-196.0,-9406.0,18,-0.38,-61.9,-9999.0
16:30-20:30,STOCH+BB+MACD+VWAP,4,30,150,14.7,-13090.0,296.0,-153.0,-13090.0,26,-0.88,-87.3,-9999.0
18:00-22:00,BB+MACD+VOL,3,20,150,14.0,-9300.0,196.0,-104.0,-9760.0,34,-0.82,-62.0,-9999.0
18:00-22:00,BB+MACD+VOL,3,30,147,26.5,-5088.0,296.0,-154.0,-5748.0,15,-0.26,-34.6,-9999.0
18:00-22:00,BB+MACD+VOL,3,40,141,31.2,-2647.0,390.0,-204.0,-4656.0,13,-0.1,-18.8,-9999.0
18:00-22:00,BB+VWAP+RSI,3,20,140,11.4,-9760.0,196.0,-104.0,-9956.0,36,-0.97,-69.7,-9999.0
18:00-22:00,BB+VWAP+RSI,3,30,135,18.5,-9540.0,296.0,-154.0,-9836.0,14,-0.53,-70.7,-9999.0
16:30-20:30,STOCH+BB+RSI+VOL,4,30,223,12.1,-22192.0,296.0,-154.0,-22464.0,22,-1.18,-99.5,-9999.0
16:30-20:30,STOCH+BB+MACD+VWAP,4,20,152,9.9,-11308.0,196.0,-104.0,-11308.0,36,-1.41,-74.4,-9999.0
16:30-20:30,VWAP+RSI+VOL,3,40,169,21.9,-12655.0,381.0,-203.0,-13051.0,17,-0.45,-74.9,-9999.0
16:30-20:30,VWAP+RSI+VOL,3,30,178,14.0,-16038.0,296.0,-153.0,-16334.0,20,-0.86,-90.1,-9999.0
04:00-08:00,STOCH+RSI,2,30,163,11.0,-19673.0,145.0,-154.0,-19673.0,21,-1.05,-120.7,-9999.0
04:00-08:00,STOCH+RSI,2,40,150,12.0,-23703.0,144.0,-199.0,-23703.0,23,-0.98,-158.0,-9999.0
16:30-20:30,VWAP+RSI+VOL,3,20,181,9.4,-13724.0,196.0,-104.0,-13724.0,25,-1.2,-75.8,-9999.0
16:30-20:30,MACD+RSI+VOL,3,40,187,23.0,-12528.0,383.0,-201.0,-12900.0,19,-0.4,-67.0,-9999.0
16:30-20:30,MACD+RSI+VOL,3,30,196,16.3,-15660.0,296.0,-153.0,-15932.0,19,-0.79,-79.9,-9999.0
04:00-08:00,STOCH+RSI,2,20,174,11.5,-12579.0,170.0,-104.0,-12579.0,21,-0.89,-72.3,-9999.0
16:30-20:30,STOCH+BB+RSI+VOL,4,20,224,8.0,-17896.0,196.0,-104.0,-17976.0,31,-1.75,-79.9,-9999.0
18:00-22:00,BB+MACD+VWAP,3,30,94,23.4,-4576.0,296.0,-154.0,-5226.0,12,-0.31,-48.7,-9999.0
18:00-22:00,BB+MACD+VWAP,3,40,91,28.6,-2964.0,396.0,-204.0,-4404.0,10,-0.13,-32.6,-9999.0
18:00-22:00,BB+MACD+RSI,3,20,155,10.3,-11320.0,196.0,-104.0,-11712.0,42,-1.09,-73.0,-9999.0
16:30-20:30,STOCH+BB+VWAP+VOL,4,40,171,22.2,-12123.0,379.0,-199.0,-12315.0,19,-0.53,-70.9,-9999.0
16:30-20:30,STOCH+BB+VWAP+VOL,4,30,175,16.0,-14067.0,296.0,-152.0,-14209.0,21,-0.72,-80.4,-9999.0
16:30-20:30,STOCH+BB+VWAP+VOL,4,20,176,9.7,-13204.0,196.0,-104.0,-13204.0,26,-1.32,-75.0,-9999.0
16:30-20:30,STOCH+BB+VWAP+RSI,4,40,205,21.0,-17235.0,364.0,-203.0,-17790.0,24,-0.58,-84.1,-9999.0
16:30-20:30,STOCH+BB+MACD+RSI,4,20,216,9.3,-16464.0,196.0,-104.0,-16648.0,30,-1.55,-76.2,-9999.0
16:30-20:30,STOCH+BB+VWAP+RSI,4,20,212,9.0,-16348.0,196.0,-104.0,-16532.0,29,-1.59,-77.1,-9999.0
16:30-20:30,STOCH+BB+MACD+VOL,4,40,177,22.0,-12383.0,379.0,-197.0,-12947.0,19,-0.49,-70.0,-9999.0
16:30-20:30,STOCH+BB+MACD+VOL,4,30,183,15.3,-15418.0,296.0,-153.0,-15560.0,21,-0.81,-84.3,-9999.0
16:30-20:30,STOCH+BB+MACD+VOL,4,20,185,8.6,-14440.0,196.0,-104.0,-14440.0,26,-1.57,-78.1,-9999.0
16:30-20:30,STOCH+BB+MACD+RSI,4,40,205,20.5,-17446.0,367.0,-202.0,-18373.0,24,-0.6,-85.1,-9999.0
18:00-22:00,BB+MACD+RSI,3,30,150,22.7,-7800.0,296.0,-154.0,-8096.0,12,-0.4,-52.0,-9999.0
18:00-22:00,BB+MACD+RSI,3,40,141,24.8,-7764.0,396.0,-204.0,-9144.0,12,-0.26,-55.1,-9999.0
16:30-20:30,STOCH+BB+MACD+RSI,4,30,215,14.0,-19610.0,296.0,-154.0,-19894.0,27,-1.09,-91.2,-9999.0
16:30-20:30,STOCH+BB+VWAP+RSI,4,30,212,14.2,-19148.0,296.0,-154.0,-19432.0,24,-1.03,-90.3,-9999.0
18:00-22:00,VWAP+VOL,2,40,95,28.4,-3361.0,389.0,-204.0,-4105.0,8,-0.18,-35.4,-9999.0
18:00-22:00,BB+RSI,2,30,128,18.8,-8912.0,296.0,-154.0,-9208.0,14,-0.51,-69.6,-9999.0
18:00-22:00,BB+RSI,2,20,133,10.5,-9632.0,196.0,-104.0,-9828.0,36,-1.0,-72.4,-9999.0
18:00-22:00,BB+VWAP,2,40,56,23.2,-3624.0,396.0,-204.0,-4956.0,14,-0.25,-64.7,-9999.0
18:00-22:00,BB+VWAP,2,30,58,19.0,-3982.0,296.0,-154.0,-3982.0,13,-0.43,-68.7,-9999.0
18:00-22:00,RSI+VOL,2,20,144,13.9,-8976.0,196.0,-104.0,-9644.0,53,-0.75,-62.3,-9999.0
18:00-22:00,RSI+VOL,2,30,141,21.3,-8214.0,296.0,-154.0,-9232.0,22,-0.44,-58.3,-9999.0
16:30-20:30,BB+VWAP+RSI+VOL,4,30,197,15.7,-16264.0,296.0,-153.0,-16560.0,18,-0.82,-82.6,-9999.0
18:00-22:00,STOCH+BB+MACD,3,20,162,9.3,-12348.0,196.0,-104.0,-12532.0,34,-1.23,-76.2,-9999.0
18:00-22:00,STOCH+BB+MACD,3,30,152,21.7,-8558.0,296.0,-154.0,-8676.0,22,-0.5,-56.3,-9999.0
18:00-22:00,BB+VWAP,2,20,58,13.8,-3632.0,196.0,-104.0,-3632.0,19,-0.82,-62.6,-9999.0
18:00-22:00,BB+MACD,2,40,84,29.8,-2136.0,396.0,-204.0,-3792.0,8,-0.1,-25.4,-9999.0
18:00-22:00,BB+MACD,2,30,87,24.1,-3948.0,296.0,-154.0,-4764.0,12,-0.28,-45.4,-9999.0
18:00-22:00,STOCH+BB+MACD,3,40,141,30.5,-2964.0,396.0,-204.0,-5832.0,18,-0.11,-21.0,-9999.0
18:00-22:00,STOCH+BB+VWAP,3,20,140,12.9,-9160.0,196.0,-104.0,-9252.0,21,-0.94,-65.4,-9999.0
18:00-22:00,STOCH+BB+VWAP,3,30,132,19.7,-8628.0,296.0,-154.0,-8770.0,18,-0.58,-65.4,-9999.0
18:00-22:00,RSI+VOL,2,40,138,24.6,-7933.0,391.0,-204.0,-8893.0,18,-0.32,-57.5,-9999.0
18:00-22:00,MACD+VOL,2,20,131,15.3,-7624.0,196.0,-104.0,-8188.0,32,-0.68,-58.2,-9999.0
18:00-22:00,MACD+VOL,2,30,128,25.0,-5312.0,296.0,-154.0,-5998.0,21,-0.3,-41.5,-9999.0
18:00-22:00,MACD+VOL,2,40,126,31.0,-2485.0,391.0,-204.0,-5184.0,12,-0.1,-19.7,-9999.0
18:00-22:00,MACD+RSI,2,40,113,23.9,-6852.0,396.0,-204.0,-7872.0,16,-0.29,-60.6,-9999.0
18:00-22:00,MACD+RSI,2,30,120,20.8,-7230.0,296.0,-154.0,-8082.0,19,-0.44,-60.2,-9999.0
18:00-22:00,MACD+RSI,2,20,125,9.6,-9400.0,196.0,-104.0,-9872.0,35,-0.99,-75.2,-9999.0
18:00-22:00,VWAP+RSI,2,20,95,10.5,-6880.0,196.0,-104.0,-7076.0,29,-1.02,-72.4,-9999.0
18:00-22:00,VWAP+RSI,2,30,90,16.7,-7110.0,296.0,-154.0,-7406.0,16,-0.64,-79.0,-9999.0
18:00-22:00,BB+RSI,2,40,122,20.5,-9888.0,396.0,-204.0,-11472.0,21,-0.38,-81.0,-9999.0
18:00-22:00,MACD+VWAP,2,30,64,20.3,-4006.0,296.0,-154.0,-4834.0,15,-0.36,-62.6,-9999.0
18:00-22:00,MACD+VWAP,2,20,64,7.8,-5156.0,196.0,-104.0,-5352.0,24,-1.03,-80.6,-9999.0
18:00-22:00,VWAP+RSI,2,40,86,16.3,-9144.0,396.0,-204.0,-9540.0,21,-0.58,-106.3,-9999.0
18:00-22:00,VWAP+VOL,2,20,95,14.7,-5680.0,196.0,-104.0,-5956.0,28,-0.69,-59.8,-9999.0
18:00-22:00,VWAP+VOL,2,30,95,22.1,-5180.0,296.0,-154.0,-5606.0,16,-0.38,-54.5,-9999.0
18:00-22:00,BB+VOL,2,40,115,33.0,-943.0,389.0,-204.0,-2784.0,9,-0.04,-8.2,-9999.0
18:00-22:00,BB+VOL,2,30,118,27.1,-3772.0,296.0,-154.0,-4078.0,11,-0.23,-32.0,-9999.0
18:00-22:00,BB+VOL,2,20,119,15.1,-6976.0,196.0,-104.0,-7148.0,39,-0.7,-58.6,-9999.0
18:00-22:00,MACD+VWAP,2,40,63,28.6,-2052.0,396.0,-204.0,-3552.0,8,-0.12,-32.6,-9999.0
18:00-22:00,STOCH+MACD,2,40,129,30.2,-3072.0,392.0,-204.0,-5808.0,17,-0.13,-23.8,-9999.0
18:00-22:00,STOCH+MACD,2,30,136,20.6,-8344.0,296.0,-154.0,-9326.0,23,-0.51,-61.4,-9999.0
18:00-22:00,STOCH+MACD+VWAP,3,40,132,30.3,-3084.0,392.0,-204.0,-5808.0,17,-0.13,-23.4,-9999.0
18:00-22:00,STOCH+MACD+RSI,3,20,201,10.0,-14904.0,196.0,-104.0,-15352.0,57,-1.25,-74.1,-9999.0
18:00-22:00,STOCH+MACD+RSI,3,30,187,20.9,-11248.0,296.0,-154.0,-12526.0,16,-0.55,-60.1,-9999.0
18:00-22:00,STOCH+MACD,2,20,145,9.7,-10880.0,196.0,-104.0,-11144.0,49,-1.12,-75.0,-9999.0
18:00-22:00,STOCH+BB,2,40,122,26.2,-5688.0,396.0,-204.0,-7116.0,21,-0.24,-46.6,-9999.0
18:00-22:00,BB+MACD,2,20,87,10.3,-6348.0,196.0,-104.0,-6544.0,20,-1.02,-73.0,-9999.0
18:00-22:00,STOCH+BB,2,20,135,11.9,-9240.0,196.0,-104.0,-9332.0,26,-0.99,-68.4,-9999.0
16:30-20:30,MACD+VWAP+RSI+VOL,4,40,192,22.9,-12948.0,383.0,-201.0,-13320.0,20,-0.42,-67.4,-9999.0
16:30-20:30,MACD+VWAP+RSI+VOL,4,30,201,16.4,-15980.0,296.0,-153.0,-16252.0,19,-0.78,-79.5,-9999.0
18:00-22:00,STOCH+MACD+RSI,3,40,176,26.1,-8460.0,393.0,-204.0,-9780.0,18,-0.28,-48.1,-9999.0
18:00-22:00,STOCH+MACD+VOL,3,20,184,12.5,-12236.0,196.0,-104.0,-12488.0,41,-0.95,-66.5,-9999.0
18:00-22:00,STOCH+MACD+VOL,3,30,176,22.2,-9554.0,296.0,-154.0,-9814.0,19,-0.53,-54.3,-9999.0
16:30-20:30,MACD+VWAP+RSI+VOL,4,20,205,10.2,-15020.0,196.0,-104.0,-15020.0,28,-1.19,-73.3,-9999.0
16:30-20:30,BB+VWAP+RSI+VOL,4,40,188,22.3,-14233.0,366.0,-203.0,-14821.0,16,-0.48,-75.7,-9999.0
18:00-22:00,STOCH+BB,2,30,128,19.5,-8462.0,296.0,-154.0,-8604.0,18,-0.59,-66.1,-9999.0
18:00-22:00,STOCH+VOL,2,40,155,27.7,-6001.0,392.0,-204.0,-6565.0,13,-0.22,-38.7,-9999.0
18:00-22:00,STOCH+VOL,2,30,157,21.0,-9328.0,296.0,-154.0,-9458.0,16,-0.51,-59.4,-9999.0
18:00-22:00,STOCH+BB+VWAP,3,40,126,26.2,-5904.0,396.0,-204.0,-7524.0,21,-0.24,-46.9,-9999.0
18:00-22:00,STOCH+BB+RSI,3,20,199,11.1,-14096.0,196.0,-104.0,-14292.0,56,-1.21,-70.8,-9999.0
18:00-22:00,STOCH+BB+RSI,3,30,188,18.6,-13202.0,296.0,-154.0,-13640.0,16,-0.69,-70.2,-9999.0
18:00-22:00,STOCH+VOL,2,20,160,13.8,-10040.0,196.0,-104.0,-10188.0,36,-0.82,-62.8,-9999.0
